chr,loc,snpid
Chr8,161248348,Chr8_161248348
Chr8,161251116,Chr8_161251116
Chr8,161259594,Chr8_161259594
Chr8,161259669,Chr8_161259669
Chr8,161259897,Chr8_161259897
Chr8,161259927,Chr8_161259927
Chr8,161262381,Chr8_161262381
Chr8,161262527,Chr8_161262527
Chr8,161262678,Chr8_161262678
Chr8,161262903,Chr8_161262903
Chr8,161263048,Chr8_161263048
Chr8,161263095,Chr8_161263095
Chr8,161263308,Chr8_161263308
Chr8,161263429,Chr8_161263429
Chr8,161263817,Chr8_161263817
Chr8,161263953,Chr8_161263953
Chr8,161264080,Chr8_161264080
Chr8,161288751,Chr8_161288751
Chr8,161289150,Chr8_161289150
Chr8,161289547,Chr8_161289547
Chr8,161289578,Chr8_161289578
Chr8,161289620,Chr8_161289620
Chr8,161295061,Chr8_161295061
Chr8,161301414,Chr8_161301414
Chr8,161301549,Chr8_161301549
Chr8,161301884,Chr8_161301884
Chr8,161301923,Chr8_161301923
Chr8,161302016,Chr8_161302016
Chr8,161302890,Chr8_161302890
Chr8,161315689,Chr8_161315689
Chr8,161319549,Chr8_161319549
Chr8,161412732,Chr8_161412732
Chr8,161412882,Chr8_161412882
Chr8,161413080,Chr8_161413080
Chr8,161413152,Chr8_161413152
Chr8,161413358,Chr8_161413358
Chr8,161463501,Chr8_161463501
Chr8,161463633,Chr8_161463633
Chr8,161470546,Chr8_161470546
Chr8,161474178,Chr8_161474178
Chr8,161474229,Chr8_161474229
Chr8,161474702,Chr8_161474702
Chr8,161474825,Chr8_161474825
Chr8,161474854,Chr8_161474854
Chr8,161476172,Chr8_161476172
Chr8,161548772,Chr8_161548772
Chr8,161548814,Chr8_161548814
Chr8,161549079,Chr8_161549079
Chr8,161550187,Chr8_161550187
Chr8,161554026,Chr8_161554026
Chr8,161554662,Chr8_161554662
Chr8,161554748,Chr8_161554748
Chr8,161554902,Chr8_161554902
Chr8,161619296,Chr8_161619296
Chr8,161619298,Chr8_161619298
Chr8,161619827,Chr8_161619827
Chr8,161620262,Chr8_161620262
Chr8,161620343,Chr8_161620343
Chr8,161620377,Chr8_161620377
Chr8,161620769,Chr8_161620769
Chr8,161624246,Chr8_161624246
Chr8,161624271,Chr8_161624271
Chr8,161624348,Chr8_161624348
Chr8,161624407,Chr8_161624407
Chr8,161664105,Chr8_161664105
Chr8,161664240,Chr8_161664240
Chr8,161664247,Chr8_161664247
Chr8,161664264,Chr8_161664264
Chr8,161665252,Chr8_161665252
Chr8,161665495,Chr8_161665495
Chr8,161665505,Chr8_161665505
Chr8,161666137,Chr8_161666137
Chr8,161666158,Chr8_161666158
Chr8,161666246,Chr8_161666246
Chr8,161666252,Chr8_161666252
Chr8,161666360,Chr8_161666360
Chr8,161706421,Chr8_161706421
Chr8,161707765,Chr8_161707765
Chr8,161707968,Chr8_161707968
Chr8,161708477,Chr8_161708477
Chr8,161708711,Chr8_161708711
Chr8,161709002,Chr8_161709002
Chr8,161718082,Chr8_161718082
Chr8,161719054,Chr8_161719054
Chr8,161721725,Chr8_161721725
Chr8,161723351,Chr8_161723351
Chr8,161723468,Chr8_161723468
Chr8,161724898,Chr8_161724898
Chr8,161724931,Chr8_161724931
Chr8,161726033,Chr8_161726033
Chr8,161726069,Chr8_161726069
Chr8,161770012,Chr8_161770012
Chr8,161770154,Chr8_161770154
Chr8,161772835,Chr8_161772835
Chr8,161834691,Chr8_161834691
Chr8,161834796,Chr8_161834796
Chr8,161834884,Chr8_161834884
Chr8,161837324,Chr8_161837324
Chr8,161837768,Chr8_161837768
Chr8,161838272,Chr8_161838272
Chr8,161838320,Chr8_161838320
Chr8,161839531,Chr8_161839531
Chr8,161928705,Chr8_161928705
Chr8,161931137,Chr8_161931137
Chr8,161931374,Chr8_161931374
Chr8,161931509,Chr8_161931509
Chr8,161931729,Chr8_161931729
Chr8,161931856,Chr8_161931856
Chr8,162062315,Chr8_162062315
Chr8,162062342,Chr8_162062342
Chr8,162063552,Chr8_162063552
Chr8,162064091,Chr8_162064091
Chr8,162064362,Chr8_162064362
Chr8,162064769,Chr8_162064769
Chr8,162064842,Chr8_162064842
Chr8,162065238,Chr8_162065238
Chr8,162017381,Chr8_162017381
Chr8,162014295,Chr8_162014295
Chr8,162134690,Chr8_162134690
Chr8,162143525,Chr8_162143525
Chr8,162143769,Chr8_162143769
Chr8,162143842,Chr8_162143842
Chr8,162144190,Chr8_162144190
Chr8,162145285,Chr8_162145285
Chr8,162158689,Chr8_162158689
Chr8,162158695,Chr8_162158695
Chr8,162158888,Chr8_162158888
Chr8,162158928,Chr8_162158928
Chr8,162160310,Chr8_162160310
Chr8,162215697,Chr8_162215697
Chr8,162215728,Chr8_162215728
Chr8,162215791,Chr8_162215791
Chr8,162215869,Chr8_162215869
Chr8,162216091,Chr8_162216091
Chr8,162216603,Chr8_162216603
Chr8,162222582,Chr8_162222582
Chr8,162227153,Chr8_162227153
Chr8,162227561,Chr8_162227561
Chr8,162236017,Chr8_162236017
Chr8,162242090,Chr8_162242090
Chr8,162250012,Chr8_162250012
Chr8,162250144,Chr8_162250144
Chr8,162253189,Chr8_162253189
Chr8,162254345,Chr8_162254345
Chr8,162259899,Chr8_162259899
Chr8,162291265,Chr8_162291265
Chr8,162294357,Chr8_162294357
Chr8,162294925,Chr8_162294925
Chr8,162296673,Chr8_162296673
Chr8,162302201,Chr8_162302201
Chr8,162302501,Chr8_162302501
Chr8,162302516,Chr8_162302516
Chr8,162302654,Chr8_162302654
Chr8,162302657,Chr8_162302657
Chr8,162303005,Chr8_162303005
Chr8,162303014,Chr8_162303014
Chr8,162303048,Chr8_162303048
Chr8,162303505,Chr8_162303505
Chr8,162303567,Chr8_162303567
Chr8,162303730,Chr8_162303730
Chr8,162303763,Chr8_162303763
Chr8,162303852,Chr8_162303852
Chr8,162303904,Chr8_162303904
Chr8,162303993,Chr8_162303993
Chr8,162304057,Chr8_162304057
Chr8,162304081,Chr8_162304081
Chr8,162304209,Chr8_162304209
Chr8,162304578,Chr8_162304578
Chr8,162304860,Chr8_162304860
Chr8,162305058,Chr8_162305058
Chr8,162305925,Chr8_162305925
Chr8,162305971,Chr8_162305971
Chr8,162306007,Chr8_162306007
Chr8,162306043,Chr8_162306043
Chr8,162306178,Chr8_162306178
Chr8,162306205,Chr8_162306205
Chr8,162306999,Chr8_162306999
Chr8,162310294,Chr8_162310294
Chr8,162312420,Chr8_162312420
Chr8,162441180,Chr8_162441180
Chr8,162442924,Chr8_162442924
Chr8,162488544,Chr8_162488544
Chr8,162489204,Chr8_162489204
Chr8,162490878,Chr8_162490878
Chr8,162607316,Chr8_162607316
Chr8,162607419,Chr8_162607419
Chr8,162607515,Chr8_162607515
Chr8,162607907,Chr8_162607907
Chr8,162608194,Chr8_162608194
Chr8,162645064,Chr8_162645064
Chr8,162645088,Chr8_162645088
Chr8,162645368,Chr8_162645368
Chr8,162645559,Chr8_162645559
Chr8,162646193,Chr8_162646193
Chr8,162652171,Chr8_162652171
Chr8,162652288,Chr8_162652288
Chr8,162652317,Chr8_162652317
Chr8,162652329,Chr8_162652329
Chr8,162652401,Chr8_162652401
Chr8,162776343,Chr8_162776343
Chr8,162776398,Chr8_162776398
Chr8,162776446,Chr8_162776446
Chr8,162776702,Chr8_162776702
Chr8,162776705,Chr8_162776705
Chr8,162776846,Chr8_162776846
Chr8,162776859,Chr8_162776859
Chr8,162777059,Chr8_162777059
Chr8,162777060,Chr8_162777060
Chr8,162777926,Chr8_162777926
Chr8,16233002,Chr8_16233002
Chr8,162783985,Chr8_162783985
Chr8,162784065,Chr8_162784065
Chr8,162784175,Chr8_162784175
Chr8,162785174,Chr8_162785174
Chr8,162787320,Chr8_162787320
Chr8,162789724,Chr8_162789724
Chr8,162797509,Chr8_162797509
Chr8,162801741,Chr8_162801741
Chr8,162915449,Chr8_162915449
Chr8,162915564,Chr8_162915564
Chr8,162915704,Chr8_162915704
Chr8,162916372,Chr8_162916372
Chr8,162916559,Chr8_162916559
Chr8,162916944,Chr8_162916944
Chr8,162917572,Chr8_162917572
Chr8,162919377,Chr8_162919377
Chr8,162925679,Chr8_162925679
Chr8,162925749,Chr8_162925749
Chr8,162925869,Chr8_162925869
Chr8,162939855,Chr8_162939855
Chr8,162939929,Chr8_162939929
Chr8,162940723,Chr8_162940723
Chr8,162940834,Chr8_162940834
Chr8,162941032,Chr8_162941032
Chr8,162942655,Chr8_162942655
Chr8,162943020,Chr8_162943020
Chr8,162944492,Chr8_162944492
Chr8,162949079,Chr8_162949079
Chr8,163199299,Chr8_163199299
Chr8,163206878,Chr8_163206878
Chr8,163211264,Chr8_163211264
Chr8,163212035,Chr8_163212035
Chr8,163436580,Chr8_163436580
Chr8,163437390,Chr8_163437390
Chr8,163437590,Chr8_163437590
Chr8,163444118,Chr8_163444118
Chr8,163444792,Chr8_163444792
Chr8,163448834,Chr8_163448834
Chr8,163614351,Chr8_163614351
Chr8,163614393,Chr8_163614393
Chr8,163617110,Chr8_163617110
Chr8,163617176,Chr8_163617176
Chr8,163617402,Chr8_163617402
Chr8,163617799,Chr8_163617799
Chr8,163618007,Chr8_163618007
Chr8,163618069,Chr8_163618069
Chr8,163836837,Chr8_163836837
Chr8,163836899,Chr8_163836899
Chr8,163836995,Chr8_163836995
Chr8,163839399,Chr8_163839399
Chr8,163839417,Chr8_163839417
Chr8,163839654,Chr8_163839654
Chr8,163839720,Chr8_163839720
Chr8,163839831,Chr8_163839831
Chr8,163840017,Chr8_163840017
Chr8,163840042,Chr8_163840042
Chr8,163840091,Chr8_163840091
Chr8,163865079,Chr8_163865079
Chr8,163934388,Chr8_163934388
Chr8,164038273,Chr8_164038273
Chr8,164038671,Chr8_164038671
Chr8,164042198,Chr8_164042198
Chr8,164043373,Chr8_164043373
Chr8,164044624,Chr8_164044624
Chr8,164106572,Chr8_164106572
Chr8,164106717,Chr8_164106717
Chr8,164108369,Chr8_164108369
Chr8,164115139,Chr8_164115139
Chr8,164115225,Chr8_164115225
Chr8,164115325,Chr8_164115325
Chr8,164193974,Chr8_164193974
Chr8,164194122,Chr8_164194122
Chr8,164194267,Chr8_164194267
Chr8,164194286,Chr8_164194286
Chr8,164194390,Chr8_164194390
Chr8,164194410,Chr8_164194410
Chr8,164194416,Chr8_164194416
Chr8,164194597,Chr8_164194597
Chr8,164232052,Chr8_164232052
Chr8,164238694,Chr8_164238694
Chr8,164238752,Chr8_164238752
Chr8,164238856,Chr8_164238856
Chr8,164238931,Chr8_164238931
Chr8,164239039,Chr8_164239039
Chr8,164239054,Chr8_164239054
Chr8,164239057,Chr8_164239057
Chr8,164239479,Chr8_164239479
Chr8,164239563,Chr8_164239563
Chr8,164239608,Chr8_164239608
Chr8,164239609,Chr8_164239609
Chr8,164241102,Chr8_164241102
Chr8,164241135,Chr8_164241135
Chr8,164241324,Chr8_164241324
Chr8,164243432,Chr8_164243432
Chr8,164244571,Chr8_164244571
Chr8,164244782,Chr8_164244782
Chr8,164246838,Chr8_164246838
Chr8,164246850,Chr8_164246850
Chr8,164246876,Chr8_164246876
Chr8,164246907,Chr8_164246907
Chr8,164247144,Chr8_164247144
Chr8,164247401,Chr8_164247401
Chr8,164247561,Chr8_164247561
Chr8,164247763,Chr8_164247763
Chr8,164247821,Chr8_164247821
Chr8,164248122,Chr8_164248122
Chr8,164248176,Chr8_164248176
Chr8,164248284,Chr8_164248284
Chr8,164248370,Chr8_164248370
Chr8,164249108,Chr8_164249108
Chr8,164250101,Chr8_164250101
Chr8,164250302,Chr8_164250302
Chr8,164250355,Chr8_164250355
Chr8,164250428,Chr8_164250428
Chr8,164250883,Chr8_164250883
Chr8,164252778,Chr8_164252778
Chr8,164252862,Chr8_164252862
Chr8,164252994,Chr8_164252994
Chr8,164253080,Chr8_164253080
Chr8,164253200,Chr8_164253200
Chr8,164253219,Chr8_164253219
Chr8,164253276,Chr8_164253276
Chr8,164253603,Chr8_164253603
Chr8,164257411,Chr8_164257411
Chr8,164257462,Chr8_164257462
Chr8,164313914,Chr8_164313914
Chr8,164314160,Chr8_164314160
Chr8,164314304,Chr8_164314304
Chr8,164315317,Chr8_164315317
Chr8,164360416,Chr8_164360416
Chr8,164360441,Chr8_164360441
Chr8,164360630,Chr8_164360630
Chr8,164360815,Chr8_164360815
Chr8,164360840,Chr8_164360840
Chr8,164360883,Chr8_164360883
Chr8,164361081,Chr8_164361081
Chr8,164361206,Chr8_164361206
Chr8,164361207,Chr8_164361207
Chr8,164361334,Chr8_164361334
Chr8,164361415,Chr8_164361415
Chr8,164363080,Chr8_164363080
Chr8,164363644,Chr8_164363644
Chr8,164363649,Chr8_164363649
Chr8,164363731,Chr8_164363731
Chr8,164363986,Chr8_164363986
Chr8,164364056,Chr8_164364056
Chr8,164364166,Chr8_164364166
Chr8,164364349,Chr8_164364349
Chr8,164364619,Chr8_164364619
Chr8,164364706,Chr8_164364706
Chr8,164364870,Chr8_164364870
Chr8,164365544,Chr8_164365544
Chr8,164366021,Chr8_164366021
Chr8,164366140,Chr8_164366140
Chr8,164368213,Chr8_164368213
Chr8,164368266,Chr8_164368266
Chr8,164368316,Chr8_164368316
Chr8,16399139,Chr8_16399139
Chr8,16399176,Chr8_16399176
Chr8,16399224,Chr8_16399224
Chr8,164544818,Chr8_164544818
Chr8,164544882,Chr8_164544882
Chr8,164545109,Chr8_164545109
Chr8,164545496,Chr8_164545496
Chr8,164547828,Chr8_164547828
Chr8,164591627,Chr8_164591627
Chr8,164591640,Chr8_164591640
Chr8,164591955,Chr8_164591955
Chr8,164595754,Chr8_164595754
Chr8,164600172,Chr8_164600172
Chr8,16417293,Chr8_16417293
Chr8,164679493,Chr8_164679493
Chr8,164679519,Chr8_164679519
Chr8,164679781,Chr8_164679781
Chr8,164785376,Chr8_164785376
Chr8,164785726,Chr8_164785726
Chr8,164786614,Chr8_164786614
Chr8,164788354,Chr8_164788354
Chr8,164788558,Chr8_164788558
Chr8,164791008,Chr8_164791008
Chr8,164791046,Chr8_164791046
Chr8,164791051,Chr8_164791051
Chr8,164791211,Chr8_164791211
Chr8,164791289,Chr8_164791289
Chr8,164791492,Chr8_164791492
Chr8,164791803,Chr8_164791803
Chr8,164792062,Chr8_164792062
Chr8,164792140,Chr8_164792140
Chr8,164792177,Chr8_164792177
Chr8,164792262,Chr8_164792262
Chr8,164792281,Chr8_164792281
Chr8,164793121,Chr8_164793121
Chr8,164793789,Chr8_164793789
Chr8,164793886,Chr8_164793886
Chr8,164793893,Chr8_164793893
Chr8,164793929,Chr8_164793929
Chr8,164794009,Chr8_164794009
Chr8,164794122,Chr8_164794122
Chr8,164794318,Chr8_164794318
Chr8,164794342,Chr8_164794342
Chr8,164801314,Chr8_164801314
Chr8,164801324,Chr8_164801324
Chr8,164801486,Chr8_164801486
Chr8,164801508,Chr8_164801508
Chr8,164801963,Chr8_164801963
Chr8,164802078,Chr8_164802078
Chr8,164802442,Chr8_164802442
Chr8,164802511,Chr8_164802511
Chr8,164802514,Chr8_164802514
Chr8,164811734,Chr8_164811734
Chr8,164811916,Chr8_164811916
Chr8,164812046,Chr8_164812046
Chr8,164812978,Chr8_164812978
Chr8,164854308,Chr8_164854308
Chr8,164854496,Chr8_164854496
Chr8,164854601,Chr8_164854601
Chr8,164854621,Chr8_164854621
Chr8,164854754,Chr8_164854754
Chr8,164854829,Chr8_164854829
Chr8,164860526,Chr8_164860526
Chr8,164861463,Chr8_164861463
Chr8,164862733,Chr8_164862733
Chr8,164882687,Chr8_164882687
Chr8,164882694,Chr8_164882694
Chr8,164882742,Chr8_164882742
Chr8,164882745,Chr8_164882745
Chr8,164883620,Chr8_164883620
Chr8,164884942,Chr8_164884942
Chr8,164885245,Chr8_164885245
Chr8,164894482,Chr8_164894482
Chr8,164894546,Chr8_164894546
Chr8,164894641,Chr8_164894641
Chr8,164894874,Chr8_164894874
Chr8,164894896,Chr8_164894896
Chr8,164894900,Chr8_164894900
Chr8,164894914,Chr8_164894914
Chr8,164895117,Chr8_164895117
Chr8,164895942,Chr8_164895942
Chr8,164897581,Chr8_164897581
Chr8,164897692,Chr8_164897692
Chr8,164898733,Chr8_164898733
Chr8,164991043,Chr8_164991043
Chr8,164991070,Chr8_164991070
Chr8,164991115,Chr8_164991115
Chr8,164991768,Chr8_164991768
Chr8,164991964,Chr8_164991964
Chr8,164992694,Chr8_164992694
Chr8,164992704,Chr8_164992704
Chr8,164992935,Chr8_164992935
Chr8,164992938,Chr8_164992938
Chr8,164992968,Chr8_164992968
Chr8,164993029,Chr8_164993029
Chr8,164993054,Chr8_164993054
Chr8,164993097,Chr8_164993097
Chr8,164993163,Chr8_164993163
Chr8,164994148,Chr8_164994148
Chr8,164994398,Chr8_164994398
Chr8,164996090,Chr8_164996090
Chr8,165141262,Chr8_165141262
Chr8,165144266,Chr8_165144266
Chr8,165144328,Chr8_165144328
Chr8,165145180,Chr8_165145180
Chr8,165151128,Chr8_165151128
Chr8,165154295,Chr8_165154295
Chr8,165154345,Chr8_165154345
Chr8,165204063,Chr8_165204063
Chr8,165204064,Chr8_165204064
Chr8,165204139,Chr8_165204139
Chr8,165205024,Chr8_165205024
Chr8,165205235,Chr8_165205235
Chr8,165205320,Chr8_165205320
Chr8,165240716,Chr8_165240716
Chr8,165240843,Chr8_165240843
Chr8,165240930,Chr8_165240930
Chr8,165240987,Chr8_165240987
Chr8,165243469,Chr8_165243469
Chr8,165243610,Chr8_165243610
Chr8,165243700,Chr8_165243700
Chr8,165243771,Chr8_165243771
Chr8,165244232,Chr8_165244232
Chr8,165266903,Chr8_165266903
Chr8,165267171,Chr8_165267171
Chr8,165268027,Chr8_165268027
Chr8,165268858,Chr8_165268858
Chr8,165272327,Chr8_165272327
Chr8,165274716,Chr8_165274716
Chr8,165282478,Chr8_165282478
Chr8,165283584,Chr8_165283584
Chr8,165283621,Chr8_165283621
Chr8,165283628,Chr8_165283628
Chr8,165283722,Chr8_165283722
Chr8,165283732,Chr8_165283732
Chr8,165283749,Chr8_165283749
Chr8,165285828,Chr8_165285828
Chr8,165285853,Chr8_165285853
Chr8,165285895,Chr8_165285895
Chr8,165286613,Chr8_165286613
Chr8,165286913,Chr8_165286913
Chr8,165286925,Chr8_165286925
Chr8,165287183,Chr8_165287183
Chr8,165287326,Chr8_165287326
Chr8,165287377,Chr8_165287377
Chr8,165288119,Chr8_165288119
Chr8,165288237,Chr8_165288237
Chr8,165288311,Chr8_165288311
Chr8,165292290,Chr8_165292290
Chr8,165292291,Chr8_165292291
Chr8,165295324,Chr8_165295324
Chr8,165295390,Chr8_165295390
Chr8,165296807,Chr8_165296807
Chr8,165296844,Chr8_165296844
Chr8,165320658,Chr8_165320658
Chr8,165320686,Chr8_165320686
Chr8,165320805,Chr8_165320805
Chr8,165320943,Chr8_165320943
Chr8,165321023,Chr8_165321023
Chr8,165321109,Chr8_165321109
Chr8,165321334,Chr8_165321334
Chr8,165321487,Chr8_165321487
Chr8,165340102,Chr8_165340102
Chr8,165340105,Chr8_165340105
Chr8,165340190,Chr8_165340190
Chr8,165340870,Chr8_165340870
Chr8,165342018,Chr8_165342018
Chr8,165342068,Chr8_165342068
Chr8,165342392,Chr8_165342392
Chr8,165343072,Chr8_165343072
Chr8,165344030,Chr8_165344030
Chr8,165344040,Chr8_165344040
Chr8,165344071,Chr8_165344071
Chr8,165344203,Chr8_165344203
Chr8,165344309,Chr8_165344309
Chr8,165344428,Chr8_165344428
Chr8,165344466,Chr8_165344466
Chr8,165344506,Chr8_165344506
Chr8,165345063,Chr8_165345063
Chr8,165345087,Chr8_165345087
Chr8,165345106,Chr8_165345106
Chr8,165345471,Chr8_165345471
Chr8,165345582,Chr8_165345582
Chr8,165345603,Chr8_165345603
Chr8,165345673,Chr8_165345673
Chr8,165345701,Chr8_165345701
Chr8,165345771,Chr8_165345771
Chr8,165426670,Chr8_165426670
Chr8,165427970,Chr8_165427970
Chr8,165428321,Chr8_165428321
Chr8,165428474,Chr8_165428474
Chr8,165428977,Chr8_165428977
Chr8,165492316,Chr8_165492316
Chr8,165503792,Chr8_165503792
Chr8,165504484,Chr8_165504484
Chr8,165504593,Chr8_165504593
Chr8,165504683,Chr8_165504683
Chr8,165505036,Chr8_165505036
Chr8,165505565,Chr8_165505565
Chr8,165873133,Chr8_165873133
Chr8,165936489,Chr8_165936489
Chr8,165936794,Chr8_165936794
Chr8,165937156,Chr8_165937156
Chr8,165937444,Chr8_165937444
Chr8,165937464,Chr8_165937464
Chr8,165937660,Chr8_165937660
Chr8,166019079,Chr8_166019079
Chr8,166019141,Chr8_166019141
Chr8,166019234,Chr8_166019234
Chr8,166019433,Chr8_166019433
Chr8,166019559,Chr8_166019559
Chr8,166021078,Chr8_166021078
Chr8,166021480,Chr8_166021480
Chr8,166037977,Chr8_166037977
Chr8,166038030,Chr8_166038030
Chr8,166038104,Chr8_166038104
Chr8,166038959,Chr8_166038959
Chr8,166038967,Chr8_166038967
Chr8,166039272,Chr8_166039272
Chr8,166039515,Chr8_166039515
Chr8,166064372,Chr8_166064372
Chr8,166066843,Chr8_166066843
Chr8,166066857,Chr8_166066857
Chr8,166066883,Chr8_166066883
Chr8,166067272,Chr8_166067272
Chr8,166067969,Chr8_166067969
Chr8,166068008,Chr8_166068008
Chr8,166101742,Chr8_166101742
Chr8,166101793,Chr8_166101793
Chr8,166101953,Chr8_166101953
Chr8,166102854,Chr8_166102854
Chr8,166103186,Chr8_166103186
Chr8,166200798,Chr8_166200798
Chr8,166200856,Chr8_166200856
Chr8,166201459,Chr8_166201459
Chr8,166201897,Chr8_166201897
Chr8,166461842,Chr8_166461842
Chr8,166461850,Chr8_166461850
Chr8,166462091,Chr8_166462091
Chr8,166514444,Chr8_166514444
Chr8,166536092,Chr8_166536092
Chr8,166536166,Chr8_166536166
Chr8,166536511,Chr8_166536511
Chr8,166555047,Chr8_166555047
Chr8,166555847,Chr8_166555847
Chr8,166556721,Chr8_166556721
Chr8,166556751,Chr8_166556751
Chr8,166556823,Chr8_166556823
Chr8,166557820,Chr8_166557820
Chr8,166558071,Chr8_166558071
Chr8,166621928,Chr8_166621928
Chr8,166623512,Chr8_166623512
Chr8,166623704,Chr8_166623704
Chr8,166624005,Chr8_166624005
Chr8,166624068,Chr8_166624068
Chr8,166624878,Chr8_166624878
Chr8,166625114,Chr8_166625114
Chr8,166625136,Chr8_166625136
Chr8,166625197,Chr8_166625197
Chr8,166625205,Chr8_166625205
Chr8,166625280,Chr8_166625280
Chr8,166625471,Chr8_166625471
Chr8,166625774,Chr8_166625774
Chr8,166625831,Chr8_166625831
Chr8,16558765,Chr8_16558765
Chr8,16558588,Chr8_16558588
Chr8,16558587,Chr8_16558587
Chr8,16558543,Chr8_16558543
Chr8,16558532,Chr8_16558532
Chr8,16558526,Chr8_16558526
Chr8,16558492,Chr8_16558492
Chr8,16558309,Chr8_16558309
Chr8,166711149,Chr8_166711149
Chr8,166711320,Chr8_166711320
Chr8,166711345,Chr8_166711345
Chr8,166711434,Chr8_166711434
Chr8,166711704,Chr8_166711704
Chr8,166712000,Chr8_166712000
Chr8,166712113,Chr8_166712113
Chr8,166712366,Chr8_166712366
Chr8,166746240,Chr8_166746240
Chr8,166746489,Chr8_166746489
Chr8,166750476,Chr8_166750476
Chr8,166754831,Chr8_166754831
Chr8,166755248,Chr8_166755248
Chr8,166757353,Chr8_166757353
Chr8,166757442,Chr8_166757442
Chr8,166757667,Chr8_166757667
Chr8,166757815,Chr8_166757815
Chr8,166757899,Chr8_166757899
Chr8,166761642,Chr8_166761642
Chr8,166762371,Chr8_166762371
Chr8,166762439,Chr8_166762439
Chr8,166780725,Chr8_166780725
Chr8,166783027,Chr8_166783027
Chr8,166783078,Chr8_166783078
Chr8,166783224,Chr8_166783224
Chr8,166790319,Chr8_166790319
Chr8,166790457,Chr8_166790457
Chr8,166790668,Chr8_166790668
Chr8,166790683,Chr8_166790683
Chr8,166792109,Chr8_166792109
Chr8,166839152,Chr8_166839152
Chr8,166841301,Chr8_166841301
Chr8,166841473,Chr8_166841473
Chr8,166841883,Chr8_166841883
Chr8,166882908,Chr8_166882908
Chr8,166901711,Chr8_166901711
Chr8,166917612,Chr8_166917612
Chr8,166917714,Chr8_166917714
Chr8,166917724,Chr8_166917724
Chr8,166918069,Chr8_166918069
Chr8,166918117,Chr8_166918117
Chr8,166918231,Chr8_166918231
Chr8,166918291,Chr8_166918291
Chr8,166919843,Chr8_166919843
Chr8,166920035,Chr8_166920035
Chr8,166920183,Chr8_166920183
Chr8,167190391,Chr8_167190391
Chr8,167198527,Chr8_167198527
Chr8,167199162,Chr8_167199162
Chr8,167199230,Chr8_167199230
Chr8,167201956,Chr8_167201956
Chr8,167202044,Chr8_167202044
Chr8,167202083,Chr8_167202083
Chr8,167234361,Chr8_167234361
Chr8,167235347,Chr8_167235347
Chr8,167235624,Chr8_167235624
Chr8,167235902,Chr8_167235902
Chr8,167236928,Chr8_167236928
Chr8,167237130,Chr8_167237130
Chr8,167237644,Chr8_167237644
Chr8,167237734,Chr8_167237734
Chr8,167238956,Chr8_167238956
Chr8,167238975,Chr8_167238975
Chr8,167239068,Chr8_167239068
Chr8,167239263,Chr8_167239263
Chr8,167241483,Chr8_167241483
Chr8,167241495,Chr8_167241495
Chr8,167250742,Chr8_167250742
Chr8,167250800,Chr8_167250800
Chr8,167250868,Chr8_167250868
Chr8,167250942,Chr8_167250942
Chr8,167252680,Chr8_167252680
Chr8,167470925,Chr8_167470925
Chr8,167470949,Chr8_167470949
Chr8,167471468,Chr8_167471468
Chr8,167471811,Chr8_167471811
Chr8,167472808,Chr8_167472808
Chr8,167472849,Chr8_167472849
Chr8,167474293,Chr8_167474293
Chr8,167474299,Chr8_167474299
Chr8,167475010,Chr8_167475010
Chr8,167515968,Chr8_167515968
Chr8,167519600,Chr8_167519600
Chr8,167521615,Chr8_167521615
Chr8,167527147,Chr8_167527147
Chr8,167527306,Chr8_167527306
Chr8,167527359,Chr8_167527359
Chr8,167527395,Chr8_167527395
Chr8,167527471,Chr8_167527471
Chr8,167527511,Chr8_167527511
Chr8,167527738,Chr8_167527738
Chr8,167527740,Chr8_167527740
Chr8,167527750,Chr8_167527750
Chr8,167528003,Chr8_167528003
